statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT072;72-Jährige;10313;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT078;78-Jährige;41162;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT074;74-Jährige;11807;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT071;71-Jährige;32060;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);;Insgesamt;499129;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT079;79-Jährige;43441;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT050;50-Jährige;19887;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT082;82-Jährige;28234;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT071;71-Jährige;25404;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT078;78-Jährige;33974;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT071;71-Jährige;10968;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT078;78-Jährige;9034;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT050;50-Jährige;5371;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT070;70-Jährige;11619;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT077;77-Jährige;51880;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT070;70-Jährige;32792;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT081;81-Jährige;24718;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT070;70-Jährige;25294;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT079;79-Jährige;21120;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT075;75-Jährige;10064;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT077;77-Jährige;15675;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT070;70-Jährige;14733;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT072;72-Jährige;25281;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT080;80-Jährige;11193;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT074;74-Jährige;7916;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT077;77-Jährige;40122;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT072;72-Jährige;15707;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT076;76-Jährige;59476;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT090UM;90 Jahre und mehr;7838;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT078;78-Jährige;15598;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT080;80-Jährige;26790;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT073;73-Jährige;23843;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT076;76-Jährige;19973;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT071;71-Jährige;14506;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT073;73-Jährige;9509;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;08;Baden-Württemberg;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT076;76-Jährige;46564;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT073;73-Jährige;14108;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT075;75-Jährige;61616;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT072;72-Jährige;13474;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT079;79-Jährige;25399;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT058;58-Jährige;66866;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT031;31-Jährige;6133;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT054;54-Jährige;140239;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT035;35-Jährige;18435;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT077;77-Jährige;14995;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT056;56-Jährige;5045;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT050;50-Jährige;20323;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT078;78-Jährige;12629;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT037;37-Jährige;18125;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;06;Hessen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT078;78-Jährige;19371;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT053;53-Jährige;128745;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT057;57-Jährige;68325;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT030;30-Jährige;5870;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT036;36-Jährige;18178;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT051;51-Jährige;22175;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT030;30-Jährige;28836;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT057;57-Jährige;5149;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT079;79-Jährige;16100;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT056;56-Jährige;67602;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT038;38-Jährige;17769;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT056;56-Jährige;147997;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT054;54-Jährige;4819;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT052;52-Jährige;25942;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT068;68-Jährige;13902;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;03;Niedersachsen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT055;55-Jährige;65745;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT039;39-Jährige;17829;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT053;53-Jährige;26004;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT059;59-Jährige;26325;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT055;55-Jährige;145506;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT070;70-Jährige;35684;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT055;55-Jährige;5081;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT069;69-Jährige;13895;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT052;52-Jährige;14724;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT079;79-Jährige;42460;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT078;78-Jährige;12679;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT058;58-Jährige;26380;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT056;56-Jährige;13360;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;16;Thüringen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT050;50-Jährige;11181;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT077;77-Jährige;6719;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT059;59-Jährige;8614;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT031;31-Jährige;16435;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT058;58-Jährige;148899;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT071;71-Jährige;23493;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT057;57-Jährige;13543;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT051;51-Jährige;12521;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;16;Thüringen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT051;51-Jährige;12392;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT079;79-Jährige;18061;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT057;57-Jährige;25681;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT032;32-Jährige;17026;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT057;57-Jährige;150164;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT078;78-Jährige;6558;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT079;79-Jährige;5737;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT070;70-Jährige;24588;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT058;58-Jährige;8410;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT050;50-Jährige;10746;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;;Insgesamt;ALT103;Altersjahre (u1-90m);ALT077;77-Jährige;26048;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESW;weiblich;ALT103;Altersjahre (u1-90m);ALT058;58-Jährige;13099;Anzahl;BEVSTD;Bevölkerungsstand;e
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;ALT103;Altersjahre (u1-90m);ALT090UM;90 Jahre und mehr;4419;Anzahl;BEVSTD;Bevölkerungsstand;e
